State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Date Local,Units of Measure,Event Type,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,Method Code,Method Name,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
6,69,3,44201,1,36.48324,-121.15688,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.019833,0.031,11,29,, - ,Pinnacles National Park,"Northeast entrance, Pinnacles National Park",California,San Benito,Not in a city,"San Jose-Sunnyvale-Santa Clara, CA",8/2/16
6,53,8,44201,1,36.209286,-121.126371,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,14,58,0.014643,0.017,15,16,, - ,King City 2,415 Pearl Street,California,Monterey,King City,"Salinas, CA",8/1/16
6,61,3,44201,1,38.935578,-121.100648,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.019292,0.032,12,30,, - ,Auburn-Atwood,"11645 Atwood Street, Auburn",California,Placer,Auburn,"Sacramento--Roseville--Arden-Arcade, CA",8/1/16
6,57,5,44201,1,39.234331,-121.056591,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.022458,0.025,9,23,, - ,Grass Valley-Litton Building,"200 LITTON DR.,  GRASS VALLEY, CA",California,Nevada,Grass Valley,"Truckee-Grass Valley, CA",8/5/16
6,17,20,44201,1,38.890941,-121.003373,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.02225,0.035,12,32,, - ,Cool,"1400 AMERICAN RIVER TRAIL, COOL",California,El Dorado,Not in a city,"Sacramento--Roseville--Arden-Arcade, CA",8/4/16
6,99,5,44201,1,37.641583,-120.994622,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.019625,0.029,10,27,, - ,Modesto-14th Street,"814 14TH ST., MODESTO",California,Stanislaus,Modesto,"Modesto, CA",8/1/16
6,61,4,44201,1,39.100174,-120.953832,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.020167,0.029,10,27,, - ,Colfax-City Hall,"CITY HALL-33 S MAIN ST, COLFAX",California,Placer,Colfax,"Sacramento--Roseville--Arden-Arcade, CA",8/2/16
6,57,7,44201,1,39.316555,-120.845475,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.024292,0.027,3,25,, - ,White Cloud,"26533 STATE HWY 20, WHITE CLOUD MTN",California,Nevada,Not in a city,"Truckee-Grass Valley, CA",9/21/16
6,79,3001,44201,1,35.36631,-120.84271,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.01825,0.022,10,20,, - ,Morro Bay,"MORRO BAY BLVD & KERN AVE, MORRO BAY",California,San Luis Obispo,Morro Bay,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",8/2/16
6,99,6,44201,1,37.487981,-120.837005,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.023333,0.038,11,35,, - ,Turlock," 900 S MINARET STREET, TURLOCK, CA",California,Stanislaus,Not in a city,"Modesto, CA",8/1/16
6,17,10,44201,1,38.725282,-120.821916,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.028875,0.042,14,39,, - ,Placerville-Gold Nugget Way," 3111 GOLD NUGGET WAY, PLACERVILLE, CA",California,El Dorado,Placerville,"Sacramento--Roseville--Arden-Arcade, CA",8/4/16
6,5,2,44201,1,38.339905,-120.763515,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.0205,0.032,12,30,, - ,Jackson-Clinton Road," 201 CLINTON ROAD, JACKSON, CA 95642",California,Amador,Jackson,,8/5/16
6,79,5,44201,1,35.631629,-120.690977,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.01475,0.019,10,18,, - ,Paso Robles,"235 SANTA FE AVENUE, PASO ROBLES, CA",California,San Luis Obispo,El Paso de Robles (corporate name for Paso Robles),"San Luis Obispo-Paso Robles-Arroyo Grande, CA",8/1/16
6,9,1,44201,1,38.201852,-120.681567,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.022083,0.033,13,31,, - ,San Andreas-Gold Strike Road,"501 GOLD STRIKE ROAD, SAN ANDREAS",California,Calaveras,San Andreas,,8/5/16
6,79,2006,44201,1,35.256577,-120.669861,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.0165,0.02,10,19,, - ,San Luis Obispo,"3220 SOUTH HIGUERA STREET, SAN LUIS OBISPO",California,San Luis Obispo,San Luis Obispo,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",8/1/16
6,79,8001,44201,1,35.49158,-120.66804,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.013042,0.02,11,19,, - ,Atascadero (original site),"6005 LEWIS AVENUE, ATASCADERO, CA 93422",California,San Luis Obispo,Atascadero,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",8/2/16
6,83,4003,44201,1,34.596095,-120.631282,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,20,83,0.021,0.023,10,21,, - ,VAFB South Base,"STS POWER PLANT, VANDENBERG AFB",California,Santa Barbara,Vandenberg Air Force Base,"Santa Maria-Santa Barbara, CA",8/1/16
6,79,4002,44201,1,35.03146,-120.50103,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.016833,0.022,10,20,, - ,Nipomo Regional Park (NRP),"NIPOMO REGIONAL PARK, NIPOMO, CA.",California,San Luis Obispo,Nipomo,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",8/2/16
6,83,2004,44201,1,34.63782,-120.4575,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,20,83,0.02135,0.023,7,21,, - ,Lompoc H Street,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,"Santa Maria-Santa Barbara, CA",8/1/16
6,83,1008,44201,1,34.949147,-120.43763,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.017167,0.021,10,19,, - ,Santa Maria,906 S BROADWAY - SANTA MARIA,California,Santa Barbara,Santa Maria,"Santa Maria-Santa Barbara, CA",8/2/16
6,47,3,44201,1,37.281598,-120.434992,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.022667,0.037,12,34,, - ,Merced-Coffee,"385 S. COFFEE AVENUE, MERCED, CA 95340",California,Merced,Not in a city,"Merced, CA",8/5/16
6,83,1013,44201,1,34.725538,-120.428774,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.021417,0.026,10,24,, - ,Lompoc HSP,"HS & P FACILITY-500 M SW, LOMPOC",California,Santa Barbara,Lompoc,"Santa Maria-Santa Barbara, CA",8/2/16
6,19,2009,44201,1,36.634225,-120.382331,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.0245,0.039,11,36,, - ,Tranquillity,32650 West Adams Avenue Tranquillity CA 93668,California,Fresno,Not in a city,"Fresno, CA",8/1/16
6,109,5,44201,1,37.981582,-120.379611,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.024292,0.033,13,31,, - ,Sonora-Barretta Street," 251 S BARRETTA, SONORA, CA 95370",California,Tuolumne,Sonora,"Sonora, CA",8/1/16
6,79,8005,44201,1,35.64368,-120.23135,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.020083,0.027,11,25,, - ,Red Hills,3601 GILLIS CANYON ROAD,California,San Luis Obispo,Not in a city,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",8/2/16
6,83,1018,44201,1,34.52744,-120.1965,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,20,83,0.0153,0.02,11,19,, - ,Nojoqui,"GTC B-HWY 101 NEAR NOJOQUI PASS, GAVIOTA",California,Santa Barbara,Gaviota,"Santa Maria-Santa Barbara, CA",8/2/16
6,83,3001,44201,1,34.605819,-120.075069,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.014292,0.019,10,18,, - ,Santa Ynez,"900 AIRPORT RD., SANTA YNEZ",California,Santa Barbara,Not in a city,"Santa Maria-Santa Barbara, CA",8/1/16
6,83,1025,44201,1,34.48974,-120.04692,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,20,83,0.022,0.026,10,24,, - ,Los Flores Canyon #1,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,"Santa Maria-Santa Barbara, CA",8/2/16
6,79,8006,44201,1,35.35472,-120.04019,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.019875,0.028,9,26,, - ,Carrizo Plains,9640 CARRIZO HIGHWAY,California,San Luis Obispo,Not in a city,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",8/1/16
6,39,2010,44201,1,36.953256,-120.034203,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.021708,0.033,13,31,, - ,Madera-City,28261 Avenue 14 Madera CA 93638,California,Madera,Madera,"Madera, CA",8/1/16
6,17,12,44201,1,38.81161,-120.033084,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.037042,0.048,4,44,, - ,Echo Summit,21200 HWY 50 -LITTLE NORWAY/ECHO SUMMIT,California,El Dorado,Not in a city,"Sacramento--Roseville--Arden-Arcade, CA",8/5/16
6,83,8,44201,1,34.46245,-120.02551,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,20,83,0.02135,0.028,10,26,, - ,El Capitan,"EL CAPITAN ST PRK, HWY 10",California,Santa Barbara,Capitan,"Santa Maria-Santa Barbara, CA",8/2/16
6,39,4,44201,1,36.867125,-120.010158,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.021167,0.031,13,29,, - ,Madera-Pump Yard,RD. 29 1/2 NO. OF AVE 8 MADERA COUNTY,California,Madera,Madera,"Madera, CA",8/5/16
32,31,2002,44201,1,39.250409,-119.956738,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.030542,0.038,8,35,, - ,Incline,"855 ALDER DRIVE, INCLINE VILLAGE, NV 89451",Nevada,Washoe,Incline Village-Crystal Bay,"Reno, NV",8/4/16
6,19,242,44201,1,36.841331,-119.875415,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.018458,0.028,14,26,, - ,Fresno-Sky Park,"SIERRA SKYPARK#2-BLYTHE & CHNNLT, FRESNO",California,Fresno,Fresno,"Fresno, CA",8/5/16
6,43,6,44201,1,37.549928,-119.844591,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.032333,0.035,2,32,, - ,Jerseydale,"6440 JERSEYDALE ROAD, JERSEYDALE",California,Mariposa,Not in a city,,8/4/16
32,31,2009,44201,1,39.645264,-119.840025,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.031458,0.043,12,40,, - ,Lemmon Valley,"325 PATRICIAN DR, LEMMON VALLEY, NV 89506",Nevada,Washoe,Lemmon Valley-Golden Valley,"Reno, NV",8/5/16
6,83,2011,44201,1,34.44551,-119.8284,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,20,83,0.02,0.029,10,27,, - ,Goleta,"380 N FAIRVIEW AVENUE, GOLETA",California,Santa Barbara,Goleta,"Santa Maria-Santa Barbara, CA",8/1/16
32,31,16,44201,1,39.525083,-119.807717,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.035292,0.044,11,41,, - ,Reno3,"301 A STATE STREET, RENO, NV 89502",Nevada,Washoe,Reno,"Reno, NV",8/4/16
6,83,1014,44201,1,34.54166,-119.79146,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.017125,0.023,10,21,, - ,Paradise Road,PARADISE RD-LOS PADRES National Forest,California,Santa Barbara,Los Padres National Forest,"Santa Maria-Santa Barbara, CA",8/2/16
32,31,20,44201,1,39.469219,-119.775354,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.033333,0.044,11,41,, - ,South Reno,"4110 DE LUCCI LANE, RENO NV 89502",Nevada,Washoe,Reno,"Reno, NV",8/4/16
6,19,11,44201,1,36.785322,-119.774174,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.024375,0.033,13,31,, - ,Fresno - Garland,"3727 N FIRST ST, FRESNO",California,Fresno,Fresno,"Fresno, CA",8/1/16
6,31,500,44201,1,36.233274,-119.766212,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,Included,24,100,0.022625,0.035,13,32,, - ,Santa Rosa Rancheria,17225 Jersey Ave.,California,Kings,Not in a city,"Hanford-Corcoran, CA",8/1/16
32,31,1005,44201,1,39.540917,-119.746761,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.033333,0.044,11,41,, - ,Sparks,"750 4TH ST, SPARKS, NV 89431",Nevada,Washoe,Sparks,"Reno, NV",8/5/16
6,19,7,44201,1,36.705506,-119.741966,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.023583,0.032,14,30,, - ,Fresno-Drummond,"4706 E. DRUMMOND ST., FRESNO",California,Fresno,Not in a city,"Fresno, CA",8/5/16
32,31,25,44201,1,39.399837,-119.739606,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.031375,0.043,12,40,, - ,Toll,"684A STATE ROUTE 341, RENO NV 89521",Nevada,Washoe,Reno,"Reno, NV",8/5/16
32,510,2,44201,2,39.167247,-119.731702,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.037667,0.045,9,42,, - ,CARSON CITY YARD,3300 EAST FIFTH ST (CITY YARD),Nevada,Carson City,Carson City,"Carson City, NV",8/4/16
6,19,5001,44201,1,36.819111,-119.717356,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.025833,0.035,13,32,, - ,Clovis-Villa,"908 N VILLA AVE, CLOVIS",California,Fresno,Clovis,"Fresno, CA",8/5/16
6,83,11,44201,1,34.427775,-119.691218,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.01875,0.027,11,25,, - ,Santa Barbara,700 E. CANON PERDIDO,California,Santa Barbara,Santa Barbara,"Santa Maria-Santa Barbara, CA",8/1/16
6,31,1004,44201,1,36.314399,-119.64457,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.023167,0.033,11,31,, - ,Hanford-Irwin,"807 SOUTH IRWIN ST., HANFORD",California,Kings,Hanford,"Hanford-Corcoran, CA",8/5/16
6,43,1004,44201,1,37.7478,-119.5917,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,Included,24,100,0.021875,0.032,10,30,, - ,Yosemite National Park - School Yard,Yosemite National Park - School Yard,California,Mariposa,Yosemite National Park,,8/1/16
6,43,1005,44201,1,37.730717,-119.571554,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,Included,24,100,0.031792,0.037,0,34,, - ,Yosemite National Park - Glacier Point,Yosemite National Park - Glacier Point,California,Mariposa,Yosemite National Park,,8/1/16
6,19,4001,44201,1,36.59745,-119.504569,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.024333,0.034,10,31,, - ,Parlier,"9240 S. RIVERBEND, PARLIER 93648",California,Fresno,Parlier,"Fresno, CA",8/5/16
6,83,1021,44201,1,34.402773,-119.458454,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.020625,0.034,10,31,, - ,Carpinteria,"GOBERNADOR RD, CARPINTERIA",California,Santa Barbara,Carpinteria,"Santa Maria-Santa Barbara, CA",8/2/16
6,29,8,44201,1,35.05443,-119.404826,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.028458,0.04,13,37,, - ,Maricopa,"755 Stanislaus St., Maricopa CA 93352",California,Kern,Maricopa,"Bakersfield, CA",8/4/16
6,107,2002,44201,1,36.332179,-119.291228,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.024542,0.036,10,33,, - ,Visalia-Church,"310 N CHURCH ST, VISALIA",California,Tulare,Visalia,"Visalia-Porterville, CA",8/1/16
6,29,6001,44201,1,35.503587,-119.272606,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.023125,0.036,11,33,, - ,Shafter,"548 WALKER ST., SHAFTER, CA., 93263",California,Kern,Shafter,"Bakersfield, CA",8/4/16
41,59,1003,44201,1,45.828968,-119.262991,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.023208,0.029,12,27,, - ,Hermiston - Municipal Airport (HMA),"HERMISTON MUNICIPAL AIRPORT, 1600 AIRPORT WAY, HERMISTON",Oregon,Umatilla,Hermiston,"Hermiston-Pendleton, OR",8/5/16
32,19,6,44201,1,39.602787,-119.247741,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.023458,0.035,13,32,, - ,FERNLEY INTERMEDIATE SCHOOL,320 HARDIE LANE,Nevada,Lyon,Fernley,"Fernley, NV",8/4/16
6,111,1004,44201,1,34.448048,-119.231321,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.027208,0.043,11,40,, - ,Ojai - East Ojai Ave,"1201 E. OJAI AVENUE, OJAI, CA  93023",California,Ventura,Ojai,"Oxnard-Thousand Oaks-Ventura, CA",8/2/16
6,111,3001,44201,1,34.252378,-119.143176,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.016208,0.026,9,24,, - ,El Rio-Rio Mesa School #2,"545 CENTRAL AVENUE, OXNARD, CA  93030",California,Ventura,Not in a city,"Oxnard-Thousand Oaks-Ventura, CA",8/1/16
6,107,2010,44201,1,36.031831,-119.055018,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.02425,0.039,11,36,, - ,Porterville,"1839 South Newcomb Street Porterville, CA 93257",California,Tulare,Porterville,"Visalia-Porterville, CA",8/1/16
6,29,14,44201,1,35.356092,-119.041209,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.025208,0.039,13,36,, - ,Bakersfield-California,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield,"Bakersfield, CA",8/5/16
6,29,232,44201,1,35.438869,-119.016765,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.026417,0.039,13,36,, - ,Oildale,"3311 Manor St, Oildale CA 93308",California,Kern,Oildale,"Bakersfield, CA",8/4/16
6,29,2012,44201,1,35.331302,-119.000974,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.028458,0.04,12,37,, - ,Bakersfield-Muni,2000 South Union Ave. Bakersfield CA  93307,California,Kern,Bakersfield,"Bakersfield, CA",8/1/16
6,111,7,44201,1,34.210154,-118.870496,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.018125,0.03,9,28,, - ,Thousand Oaks,"2323 Moorpark Road, Thousand Oaks, CA  91360",California,Ventura,Thousand Oaks,"Oxnard-Thousand Oaks-Ventura, CA",8/2/16
6,29,7,44201,1,35.346094,-118.852037,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.025,0.035,11,32,, - ,Edison,"JOHNSON FARM, EDISON, CA. 93320",California,Kern,Not in a city,"Bakersfield, CA",8/5/16
6,107,9,44201,1,36.48947,-118.82915,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.040083,0.051,9,47,, - ,"Sequoia and Kings Canyon National Parks, Ash Mountain",SEQUOIA & KINGS CANYON NP,California,Tulare,Not in a city,"Visalia-Porterville, CA",8/1/16
6,111,9,44201,1,34.404268,-118.809946,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.023333,0.043,10,40,, - ,Piru - Pacific,"3301 PACIFIC AVENUE, PIRU, CA  93040",California,Ventura,Piru,"Oxnard-Thousand Oaks-Ventura, CA",8/2/16
6,29,5002,44201,1,35.23668,-118.789424,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.023625,0.038,11,35,, - ,Arvin-Di Giorgio,"19405 BUENA VISTA BLVD, ARVIN, CA., 93203",California,Kern,Arvin,"Bakersfield, CA",8/1/16
32,1,2,44201,1,39.472471,-118.783624,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.016833,0.024,18,22,, - ,FALLON - WEST END ELEMENTARY SCHOOL,280 SOUTH RUSSELL STREET,Nevada,Churchill,Fallon,"Fallon, NV",8/5/16
6,107,6,44201,1,36.567178,-118.778995,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.032833,0.045,9,42,, - ,"Sequoia and Kings Canyon National Park, Lower Kaweah","LOWER KAWEAH, SEQUOIA NP",California,Tulare,Not in a city,"Visalia-Porterville, CA",8/1/16
6,111,2002,44201,1,34.276362,-118.683757,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.02675,0.041,10,38,, - ,Simi Valley-Cochran Street,"5400 COCHRAN STREET, SIMI VALLEY, CA  93063",California,Ventura,Simi Valley,"Oxnard-Thousand Oaks-Ventura, CA",8/2/16
6,37,1201,44201,1,34.19925,-118.53276,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.031333,0.054,10,50,, - ,Reseda,"18330 GAULT ST., RESEDA",California,Los Angeles,Reseda,"Los Angeles-Long Beach-Anaheim, CA",8/5/16
6,37,6012,44201,1,34.38344,-118.5284,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.042583,0.071,11,101,, - ,Santa Clarita,"22224 PLACERITA CANYON RD, SANTA CLARITA",California,Los Angeles,Santa Clarita,"Los Angeles-Long Beach-Anaheim, CA",8/4/16
6,37,113,44201,1,34.05111,-118.45636,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.019792,0.031,10,29,, - ,West Los Angeles,"VA HOSPITAL, WEST LOS ANGELES",California,Los Angeles,West Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",8/5/16
6,37,5005,44201,1,33.9508,-118.43043,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.023083,0.035,10,32,, - ,LAX Hastings,7201 W. WESTCHESTER PARKWAY,California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",8/1/16
6,37,1002,44201,1,34.17605,-118.31712,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.031833,0.057,10,58,, - ,Burbank,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,"Los Angeles-Long Beach-Anaheim, CA",8/4/16
6,37,1103,44201,1,34.06659,-118.22688,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.025542,0.042,10,39,, - ,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",8/5/16
6,37,1302,44201,1,33.901389,-118.205,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.024292,0.042,9,39,, - ,Compton,700 North Bullis Road,California,Los Angeles,Compton,"Los Angeles-Long Beach-Anaheim, CA",8/1/16
6,37,4002,44201,1,33.82376,-118.18921,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.024875,0.039,9,36,, - ,Long Beach (North),"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,"Los Angeles-Long Beach-Anaheim, CA",8/5/16
